BIM,target,category,model,status,fit_seconds,error,RMSE,MAE,MAPE,SMAPE,R2,Adjusted_R2,AIC,BIC,LogLikelihood,validation_mode,train_source,train_points,test_points,metadata
BIM-04,OD,classical,Holt,skipped,2.500019036233425e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,classical,Holt_Winters_Additive,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,classical,Holt_Winters_Multiplicative,skipped,2.300366759300232e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,classical,Brown_Double_Exponential,skipped,2.600136213004589e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,classical,Winters,skipped,3.2997922971844673e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,classical,Croston,skipped,1.0700314305722713e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,classical,Theta_Method,skipped,2.500019036233425e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,AR,skipped,1.0700314305722713e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,MA,skipped,2.800370566546917e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,ARMA,skipped,2.2997846826910973e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,ARIMA,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,SARIMA,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,ARIMAX,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,SARIMAX,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,VAR,skipped,9.60018951445818e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,VARMAX,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,VECM,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,ARCH,skipped,7.800408639013767e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,GARCH,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,State_Space_Model,skipped,1.1199736036360264e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,Dynamic_Linear_Model,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,Kalman_Filter,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,statistical,BSTS_proxy,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Exponential,skipped,1.0999501682817936e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Logistic,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Gompertz,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Richards,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Verhulst,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Baranyi,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Bertalanffy,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Monod,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Droop,skipped,4.00003045797348e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Contois,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Haldane,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Andrews,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Tessier,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Moser,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Eilers_Peeters,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Steele,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Photo_Limited,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Photo_Inhibited,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Cell_Mortality,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Lotka_Volterra,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Bioenergetic_Dynamic,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,biological,Dynamic_Metabolic,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,ODE_Logistic,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,ODE_Monod_Chemostat,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,Chemostat_Model,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,PDE,skipped,3.700261004269123e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,DDE,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,Reaction_Diffusion,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,Population_Balance_Model,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,differential_equations,dFBA,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Hidden_Markov_Models,skipped,1.3399985618889332e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Markov_Chains,skipped,9.899958968162537e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Semi_Markov,skipped,2.400483936071396e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Gaussian_Processes,skipped,8.799834176898003e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Bayesian_Networks,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Particle_Filters,skipped,8.700299076735973e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Monte_Carlo,skipped,6.799818947911263e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Sequential_Monte_Carlo,skipped,2.500019036233425e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,probabilistic,Probabilistic_Graphical_Models,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,machine_learning,Linear_Regression,ok,0.0005374560132622719,,0.10180294509435803,0.08947132830762516,14.860295470175755,14.372894904907865,0.11502242536751206,0.004400228538451012,-15.315554237590632,-15.012969144596585,8.657777118795316,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Polynomial_Regression,ok,0.0007404119824059308,,0.10513343802716783,0.08888513637946707,14.712093476136602,14.2757886211208,0.05617100454601187,-0.061807619885736687,-14.671727281950531,-14.369142188956484,8.335863640975266,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Ridge,ok,0.0005582869634963572,,0.10057581544589758,0.08862119876319438,14.791376473476472,14.28597066331945,0.13622882603677378,0.02825742929137054,-15.558098402711572,-15.255513309717525,8.779049201355786,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Lasso,ok,0.0005779170314781368,,0.09913704297074862,0.08502265101971021,15.185069324360676,14.064640236587817,0.16076516316202039,0.055860808557272934,-15.846271608657688,-15.54368651566364,8.923135804328844,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Elastic_Net,ok,0.000558716943487525,,0.0976803782389201,0.08402466051436804,14.944247377161815,13.911383143645633,0.18524647716446763,0.08340228681002604,-16.142320875153906,-15.83973578215986,9.071160437576953,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Decision_Trees,ok,0.0006268389988690615,,0.10263238478109052,0.08316821734238626,14.66400758063079,13.245857316640592,0.10054296606533109,-0.01188916317650257,-15.153264434074945,-14.850679341080898,8.576632217037472,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Random_Forest,ok,0.015105197962839156,,0.11994040894191633,0.1032180911275357,18.369240709921417,16.553983977916698,-0.22840798892942193,-0.38195898754559976,-12.036434369776668,-11.733849276782621,7.018217184888334,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Extra_Trees,ok,0.01581881003221497,,0.12184119621346792,0.10432926751235021,18.49103387208923,16.59778123635758,-0.2676515449116661,-0.42610798802562444,-11.721964386687752,-11.419379293693705,6.860982193343876,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,Gradient_Boosting,ok,0.0008305460214614868,,0.105517617733237,0.08990897855290894,15.767204981941555,14.548044102687754,0.04926050183398034,-0.06958193543677216,-14.598776281419457,-14.29619118842541,8.299388140709729,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,AdaBoost,ok,0.0035980389802716672,,0.13979159855052264,0.11486419523448202,20.80887324940605,17.876233596891446,-0.6686825486886501,-0.8772678672747314,-8.973280279774702,-8.670695186780655,5.486640139887351,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,SVR,ok,0.01266812504036352,,0.11087830973862331,0.09819988288457578,17.14760196025112,15.828847141334093,-0.049795665600198546,-0.18102012380022336,-13.607669090241965,-13.30508399724792,7.803834545120982,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
BIM-04,OD,machine_learning,KNN,ok,0.0010995329939760268,,0.11791445147954703,0.1009019787497583,18.049235670956023,16.145422158719054,-0.18725949591382762,-0.33566693290305616,-12.377147434075273,-12.074562341081226,7.188573717037636,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 3}"
